year,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2014,rosberg,mercedes,melbourne,3,1.7889999999999873,0.8649999999999949,0.0,0.0,0.0,1,0,1
2014,magnussen,mclaren,melbourne,4,0.1739999999999923,-0.4470000000000027,0.0,0.0,0.0,1,0,1
2014,button,mclaren,melbourne,11,0.6209999999999951,0.4470000000000027,0.0,18.0,0.0,1,0,1
2014,alonso,ferrari,melbourne,5,0.6129999999999995,-1.0509999999999875,0.0,0.0,0.0,1,0,1
2014,bottas,williams,melbourne,10,0.8259999999999934,0.3730000000000046,0.0,0.0,0.0,1,0,1
2014,h_lkenberg,force_india,melbourne,7,3.117999999999995,-0.2480000000000046,0.0,0.0,0.0,1,0,1
2014,r_ikk_nen,ferrari,melbourne,12,1.6639999999999873,1.0509999999999875,0.0,12.0,0.0,1,0,1
2014,vergne,toro_rosso,melbourne,6,2.712999999999994,-0.2890000000000015,0.0,0.0,0.0,1,0,1
2014,kvyat,toro_rosso,melbourne,8,3.001999999999996,0.2890000000000015,0.0,4.0,0.0,1,0,1
2014,p_rez,force_india,melbourne,16,3.366,0.2480000000000046,0.0,8.0,0.0,1,0,1
2014,sutil,sauber,melbourne,14,2.897999999999996,-1.4440000000000026,0.0,0.0,0.0,1,0,0
2014,guti_rrez,sauber,melbourne,19,4.341999999999999,1.4440000000000026,0.0,0.0,0.0,1,0,0
2014,chilton,marussia,melbourne,17,3.5180000000000007,-0.5009999999999906,0.0,0.0,0.0,1,0,0
2014,bianchi,marussia,melbourne,18,4.018999999999991,0.5009999999999906,0.0,0.0,0.0,1,0,0
2014,grosjean,lotus_f1,melbourne,21,6.217999999999989,0.0,0.0,0.0,0.0,1,0,0
2014,maldonado,lotus_f1,melbourne,22,2.008591912568306,0.0,0.0,0.0,0.0,1,0,0
2014,ericsson,caterham,melbourne,20,4.381999999999991,0.8829999999999956,0.0,0.0,0.0,1,0,0
2014,vettel,red_bull,melbourne,13,1.1559999999999917,1.1559999999999917,0.0,0.0,0.0,1,0,0
2014,hamilton,mercedes,melbourne,1,0.9239999999999924,-0.8649999999999949,0.0,25.0,0.0,1,0,0
2014,massa,williams,melbourne,9,0.4529999999999887,-0.3730000000000046,0.0,10.0,0.0,1,0,0
2014,kobayashi,caterham,melbourne,15,3.4989999999999952,-0.8829999999999956,0.0,0.0,0.0,1,0,0
2014,ricciardo,red_bull,melbourne,2,0.0,-1.1559999999999917,0.0,0.0,0.0,1,0,0
2014,hamilton,mercedes,kuala_lumpur,1,0.0189999999999912,0.0189999999999912,0.0,25.0,0.0,0,0,1
2014,rosberg,mercedes,kuala_lumpur,3,0.0,-0.0189999999999912,25.0,50.0,25.0,0,0,1
2014,vettel,red_bull,kuala_lumpur,2,0.4709999999999894,-1.2590000000000003,0.0,0.0,0.0,0,0,1
2014,alonso,ferrari,kuala_lumpur,4,1.7059999999999889,-0.3680000000000092,12.0,18.0,12.0,0,0,1
2014,h_lkenberg,force_india,kuala_lumpur,7,1.6999999999999886,-1.1929999999999978,8.0,9.0,8.0,0,0,1
2014,button,mclaren,kuala_lumpur,10,3.705999999999989,0.5330000000000013,15.0,33.0,15.0,0,0,1
2014,massa,williams,kuala_lumpur,13,2.86399999999999,0.3379999999999938,0.0,10.0,0.0,0,0,1
2014,bottas,williams,kuala_lumpur,15,2.525999999999996,-0.3379999999999938,10.0,16.0,10.0,0,0,1
2014,magnussen,mclaren,kuala_lumpur,8,3.172999999999988,-0.5330000000000013,18.0,41.0,18.0,0,0,1
2014,kvyat,toro_rosso,kuala_lumpur,11,3.9919999999999902,-0.5139999999999958,2.0,6.0,2.0,0,0,1
2014,grosjean,lotus_f1,kuala_lumpur,16,3.0189999999999912,-1.872,0.0,0.0,0.0,0,0,0
2014,r_ikk_nen,ferrari,kuala_lumpur,6,2.073999999999998,0.3680000000000092,6.0,30.0,6.0,0,0,0
2014,kobayashi,caterham,kuala_lumpur,20,6.411999999999992,-0.8119999999999976,0.0,0.0,0.0,0,0,0
