year,driver_id,constructor_id,circuit_id,grid_position,quali_delta,quali_tm_delta,season_pts_driver,season_pts_team,last_3_avg,is_street_circuit,is_wet,points_scored
2021,hamilton,mercedes,monte_carlo,7,0.7489999999999952,0.4939999999999998,94.0,141.0,23.0,1,0,1
2015,maldonado,lotus_f1,spielberg,11,1.918999999999997,0.4539999999999935,6.0,23.0,2.0,0,0,1
2015,ericsson,sauber,budapest,17,2.8230000000000075,-0.1539999999999963,5.0,21.0,0.0,0,0,1
2019,perez,racing_point,monza,17,1.9839999999999949,0.7929999999999922,21.0,40.0,2.6666666666666665,0,0,1
2023,albon,williams,lusail,14,1.928999999999988,-0.5030000000000001,21.0,21.0,2.0,0,0,0
2019,hulkenberg,renault,silverstone,10,1.2929999999999922,0.2039999999999935,16.0,38.0,3.333333333333333,0,0,1
2016,vettel,ferrari,montreal,3,0.1779999999999972,-0.5889999999999986,60.0,121.0,9.0,1,0,1
2019,vettel,ferrari,shanghai,3,0.3010000000000019,-0.0169999999999959,22.0,48.0,11.0,0,0,1
2017,palmer,renault,marina_bay,11,2.616,1.093999999999994,0.0,34.0,0.0,1,0,1
2016,bottas,williams,s_o_paulo,11,1.6839999999999975,-0.0120000000000004,85.0,136.0,1.6666666666666667,0,0,0
2021,ricciardo,mclaren,sochi,5,2.163000000000011,2.163000000000011,82.0,214.0,10.666666666666666,0,1,1
2023,ocon,alpine,silverstone,13,2.236000000000004,1.26700000000001,29.0,45.0,2.6666666666666665,0,0,0
2022,leclerc,ferrari,suzuka,2,0.0099999999999909,-0.0470000000000112,223.0,414.0,17.0,0,1,1
2016,vettel,ferrari,suzuka,4,0.3810000000000002,0.0790000000000077,153.0,313.0,8.333333333333334,0,0,1
2016,bottas,williams,baku,8,1.957000000000008,-0.0060000000000002,44.0,81.0,8.333333333333334,1,0,1
2019,r_ikk_nen,alfa_romeo_racing,melbourne,9,1.8279999999999887,-0.1170000000000044,0.0,0.0,0.0,1,0,1
2023,albon,williams,las_vegas,6,0.5969999999999942,-0.1900000000000119,25.0,26.0,1.3333333333333333,1,0,0
2019,leclerc,ferrari,sochi,1,0.0,-0.4249999999999971,200.0,394.0,22.666666666666668,0,1,1
2022,bottas,alfa_romeo,miami,5,0.6789999999999878,-1.5450000000000017,22.0,23.0,4.666666666666667,1,1,1
2021,stroll,aston_martin,portim_o,17,1.9449999999999927,0.9429999999999978,5.0,5.0,2.5,0,0,0
2022,ricciardo,mclaren,spielberg,16,1.6290000000000049,0.2830000000000012,12.0,72.0,1.3333333333333333,0,0,1
2019,ricciardo,renault,suzuka,16,2.7580000000000098,0.2030000000000029,34.0,68.0,4.0,0,0,0
2022,albon,williams,silverstone,16,2.948999999999998,0.0799999999999983,3.0,3.0,0.0,0,1,0
2015,grosjean,lotus_f1,abu_dhabi,15,2.347999999999999,-0.2220000000000084,49.0,76.0,1.6666666666666667,0,0,1
2016,kvyat,toro_rosso,suzuka,13,1.975999999999999,-0.0619999999999976,25.0,47.0,0.6666666666666666,0,0,0
2017,ericsson,sauber,barcelona,16,3.1829999999999927,0.5289999999999964,0.0,4.0,0.0,0,0,0
2016,wehrlein,manor_marussia,silverstone,20,3.908000000000001,0.0529999999999972,1.0,1.0,0.3333333333333333,0,0,0
2020,sainz,mclaren,n_rburgring,10,1.0919999999999987,0.0450000000000017,41.0,106.0,6.0,0,1,1
2023,verstappen,red_bull_racing,suzuka,1,0.0,-0.7730000000000103,352.0,560.0,20.0,0,0,1
2021,verstappen,red_bull_racing,zandvoort,1,0.0,-1.644999999999996,196.5,300.5,4.833333333333333,0,0,1
2019,hulkenberg,renault,shanghai,8,1.4150000000000065,0.0040000000000048,6.0,12.0,3.0,0,0,0
2016,wehrlein,manor_marussia,sochi,20,4.061999999999998,-0.0639999999999929,0.0,0.0,0.0,0,0,0
2023,perez,red_bull_racing,jeddah,1,0.0,-0.4959999999999951,18.0,43.0,18.0,1,0,1
2018,perez,racing_point,singapore,7,1.9699999999999989,-0.3799999999999954,46.0,32.0,5.333333333333333,1,0,0
2017,ericsson,sauber,spa,19,4.661000000000001,-0.4650000000000034,0.0,5.0,0.0,0,0,0
2022,albon,williams,zandvoort,15,1.3529999999999944,-1.6580000000000013,4.0,4.0,0.3333333333333333,0,0,0
2020,gasly,alphatauri,barcelona,10,1.215999999999994,-0.3919999999999959,12.0,14.0,2.0,0,0,1
2017,ricciardo,red_bull,spielberg,5,0.644999999999996,-0.0519999999999925,92.0,137.0,18.33333333333333,0,0,1
2020,ocon,renault,spielberg,14,1.7040000000000006,0.6200000000000045,0.0,0.0,0.0,0,0,1
2021,schumacher,haas_f1_team,budapest,20,1.5706705069124425,0.0,0.0,0.0,0.0,0,1,0
2021,gasly,alphatauri,sakhir,5,0.8119999999999976,-0.7980000000000018,0.0,2.0,0.0,0,0,0
2016,button,mclaren,spa,9,1.3070000000000022,0.0,17.0,48.0,1.3333333333333333,0,0,0
2018,alonso,mclaren,le_castellet,16,2.9470000000000027,-0.186000000000007,32.0,40.0,1.3333333333333333,0,1,0
2015,rosberg,mercedes,spa,2,0.4579999999999984,0.4579999999999984,181.0,408.0,15.666666666666666,0,0,1
2017,palmer,renault,sakhir,10,2.1299999999999955,1.0570000000000022,0.0,2.0,0.0,0,0,0
2021,mazepin,haas_f1_team,portim_o,20,2.9440000000000026,0.4600000000000079,0.0,0.0,0.0,0,0,0
2017,p_rez,force_india,mexico_city,10,1.3190000000000026,0.3700000000000045,86.0,169.0,6.0,0,0,1
2016,ricciardo,red_bull,sakhir,5,1.3610000000000042,-1.3870000000000005,12.0,12.0,12.0,0,0,1
2022,ricciardo,mclaren,imola,6,1.3020000000000067,0.686000000000007,8.0,39.0,2.6666666666666665,0,0,0
2015,hamilton,mercedes,spielberg,1,0.0,-0.179000000000002,151.0,310.0,19.33333333333333,0,0,1
2015,r_ikk_nen,ferrari,s_o_paulo,5,0.862000000000009,0.3400000000000034,123.0,389.0,1.3333333333333333,0,0,1
2021,norris,mclaren,baku,6,0.5289999999999964,-0.5570000000000022,56.0,80.0,9.666666666666666,1,0,1
2023,magnussen,haas_f1_team,spielberg,19,1.402000000000001,0.703000000000003,2.0,8.0,0.0,0,1,0
2021,gasly,alphatauri,monte_carlo,6,0.554000000000002,-1.195999999999998,8.0,10.0,2.6666666666666665,1,0,1
2021,vettel,aston_martin,spielberg,14,0.8699999999999974,0.0480000000000018,30.0,44.0,10.0,0,0,0
2021,latifi,williams,zandvoort,14,1.2079999999999984,-0.2389999999999901,7.0,20.0,2.333333333333333,0,0,0
2023,albon,williams,monza,6,0.4660000000000082,-1.1700000000000017,15.0,15.0,1.3333333333333333,0,0,1
2021,norris,mclaren,budapest,6,0.9660000000000082,-0.48599999999999,113.0,163.0,12.333333333333334,0,1,0
2017,palmer,renault,spa,10,2.132000000000005,-0.296999999999997,0.0,34.0,0.0,0,0,0
2016,rosberg,mercedes,austin,2,0.2160000000000081,0.2160000000000081,313.0,618.0,21.666666666666668,0,0,1
2015,button,mclaren,marina_bay,15,2.006,-0.4369999999999976,6.0,17.0,0.6666666666666666,1,0,0
2016,wehrlein,manor_marussia,marina_bay,20,5.082999999999998,-0.6290000000000049,1.0,1.0,0.0,1,0,0
2023,verstappen,red_bull_racing,yas_island,1,0.0,-0.4230000000000018,504.0,752.0,25.0,0,0,1
2020,vettel,ferrari,sakhir,11,1.878,0.0049999999999954,33.0,131.0,5.333333333333333,0,0,0
2016,ricciardo,red_bull,monza,6,1.253999999999991,-0.0220000000000055,151.0,274.0,17.0,0,0,1
2022,verstappen,red_bull_racing,budapest,10,0.3260000000000076,-0.8130000000000024,217.0,370.0,16.666666666666668,0,1,1
2017,bottas,mercedes,marina_bay,6,1.3190000000000026,0.6839999999999975,197.0,460.0,14.333333333333334,1,0,1
2023,leclerc,ferrari,marina_bay,3,0.0790000000000077,0.0790000000000077,100.0,227.0,9.0,1,0,1
2015,merhi,manor_marussia,montreal,18,4.739999999999995,-0.0240000000000009,0.0,0.0,0.0,1,0,0
2023,magnussen,haas_f1_team,jeddah,13,1.2519999999999951,0.0660000000000025,0.0,0.0,0.0,1,0,1
2021,norris,mclaren,spa_francorchamps,10,0.0,-1.1019999999999897,113.0,169.0,9.0,0,1,0
2015,h_lkenberg,force_india,spa,11,1.9239999999999924,0.5219999999999914,24.0,49.0,4.666666666666667,0,0,0
2017,bottas,mercedes,spielberg,1,0.0,-0.1730000000000018,111.0,250.0,16.0,0,0,1
2017,r_ikk_nen,ferrari,shanghai,4,0.4620000000000033,0.2759999999999962,12.0,55.0,12.0,0,0,1
2023,zhou,alfa_romeo,monaco,19,2.1580000000000013,0.8979999999999961,2.0,6.0,0.6666666666666666,1,1,0
2023,bottas,alfa_romeo,s_o_paulo,18,0.9339999999999976,-0.3200000000000074,10.0,16.0,1.3333333333333333,0,1,0
2017,vettel,ferrari,shanghai,2,0.186000000000007,-0.2759999999999962,25.0,37.0,25.0,0,0,1
2017,stroll,williams,monte_carlo,18,2.7150000000000034,1.0969999999999942,0.0,20.0,0.0,1,0,0
2021,sainz,ferrari,s_o_paulo,6,0.8919999999999959,-0.0330000000000012,130.5,278.5,6.0,0,0,1
2022,magnussen,haas_f1_team,suzuka,18,2.048000000000002,0.2000000000000028,19.0,31.0,0.0,0,1,0
2019,norris,mclaren,s_o_paulo,11,1.3649999999999949,-13.044000000000011,41.0,136.0,2.0,0,0,1
2021,tsunoda,alphatauri,le_castellet,20,1.5706705069124425,0.0,8.0,45.0,2.0,0,0,0
2017,stroll,williams,budapest,17,2.826000000000008,-0.7659999999999911,18.0,41.0,5.333333333333333,0,0,0
2020,russell,williams,sochi,14,2.2789999999999964,-1.483000000000004,0.0,0.0,0.0,0,0,0
2023,sargeant,williams,lusail,16,2.431999999999988,0.5030000000000001,0.0,21.0,0.0,0,0,0
2020,bottas,mercedes,yas_island,2,0.0250000000000056,-0.0609999999999928,205.0,540.0,2.6666666666666665,0,0,1
2019,gasly,toro_rosso,suzuka,9,1.7150000000000034,-0.784000000000006,69.0,55.0,1.3333333333333333,0,0,1
2023,russell,mercedes,las_vegas,4,0.3859999999999957,-0.7250000000000085,138.0,353.0,6.0,1,0,1
2020,stroll,racing_point,sakhir,10,0.4630000000000009,0.0530000000000043,59.0,194.0,0.6666666666666666,0,0,1
2021,ocon,alpine,spielberg,17,1.3759999999999977,0.6430000000000007,12.0,31.0,0.6666666666666666,0,0,0
2017,sainz,toro_rosso,kuala_lumpur,14,2.326000000000008,-0.144999999999996,48.0,52.0,4.333333333333333,0,0,0
2015,alonso,mclaren,kuala_lumpur,18,2.4769999999999897,0.1099999999999994,0.0,0.0,0.0,0,0,0
2016,rosberg,mercedes,hockenheim,1,0.0,-0.1069999999999993,186.0,403.0,15.0,0,0,1
2015,ericsson,sauber,silverstone,15,2.394999999999996,-0.2450000000000045,5.0,21.0,0.0,0,0,0
2016,verstappen,red_bull,s_o_paulo,4,0.7489999999999952,-0.0550000000000068,177.0,427.0,10.0,0,0,1
2017,sainz,renault,s_o_paulo,9,1.445999999999998,0.0649999999999977,54.0,49.0,2.0,0,0,0
2015,r_ikk_nen,ferrari,barcelona,7,1.335000000000008,0.5580000000000069,42.0,122.0,14.0,0,0,1
2022,zhou,alfa_romeo,jeddah,13,16.149,0.6359999999999957,1.0,9.0,1.0,1,0,0
2023,sargeant,williams,suzuka,20,1.7209521640091128,0.0,0.0,21.0,0.0,0,0,0
2016,vettel,ferrari,baku,4,1.445999999999998,-0.3030000000000115,78.0,147.0,15.0,1,0,1
2017,h_lkenberg,renault,silverstone,6,2.256,-1.3370000000000033,18.0,18.0,1.3333333333333333,0,0,1
2019,magnussen,haas_f1_team,le_castellet,15,2.846999999999994,-0.4600000000000079,14.0,16.0,2.0,0,0,0
2016,sainz,toro_rosso,melbourne,7,1.546999999999997,-0.0499999999999971,0.0,0.0,0.0,1,0,1
2016,wehrlein,manor_marussia,budapest,21,27.378,-2.845999999999989,1.0,1.0,0.3333333333333333,0,0,0
2023,sainz,ferrari,suzuka,6,0.972999999999999,0.3079999999999927,127.0,251.0,16.666666666666668,0,0,1
2021,verstappen,red_bull_racing,spielberg,1,0.0,-0.2700000000000031,156.0,252.0,17.0,0,1,1
2018,grosjean,haas_f1_team,suzuka,5,1.917999999999992,-0.5409999999999968,27.0,80.0,0.0,0,0,1
2019,verstappen,red_bull_racing,mexico_city,1,0.0,-0.578000000000003,212.0,333.0,9.0,0,0,1
2022,perez,red_bull_racing,montr_al,13,11.827999999999989,11.827999999999989,123.0,290.0,21.0,0,0,0
2016,rosberg,mercedes,mexico_city,2,0.2540000000000049,0.2540000000000049,331.0,661.0,19.33333333333333,0,0,1
2023,verstappen,red_bull_racing,lusail,1,0.0,-1.497,378.0,586.0,20.33333333333333,0,0,1
2021,sainz,ferrari,silverstone,9,0.8250000000000028,0.019999999999996,60.0,140.0,6.0,0,0,1
2017,p_rez,force_india,sakhir,18,3.5489999999999924,0.6340000000000003,8.0,10.0,4.0,0,0,1
2022,russell,mercedes,melbourne,6,1.065000000000012,0.108000000000004,22.0,38.0,11.0,1,0,1
2020,gasly,alphatauri,imola,4,0.8930000000000007,-0.1940000000000026,63.0,89.0,6.666666666666667,0,0,0
2019,r_ikk_nen,alfa_romeo_racing,monte_carlo,14,1.8269999999999984,0.0169999999999959,13.0,13.0,1.0,1,1,0
2020,bottas,mercedes,istanbul,9,5.492999999999995,0.6979999999999933,197.0,504.0,12.0,0,1,0
