year,round,event,driver,team,quali_position,avg_race_lap_time_s,finish_position,points_awarded,prev_points_total,scored_points
2021,9,Austrian Grand Prix,GAS,AlphaTauri,6.0,69.3268679245283,9.0,2.0,112.0,1
2021,9,Austrian Grand Prix,ALO,Alpine,14.0,69.61,10.0,1.0,19.0,1
2021,9,Austrian Grand Prix,RUS,Williams,9.0,69.81531111111111,11.0,0.0,3.0,0
2021,9,Austrian Grand Prix,TSU,AlphaTauri,7.0,69.66379591836734,12.0,0.0,9.0,0
2021,9,Austrian Grand Prix,STR,Aston Martin,10.0,69.66333333333334,13.0,0.0,89.0,0
2021,9,Austrian Grand Prix,GIO,Alfa Romeo Racing,15.0,69.68617499999999,14.0,0.0,5.0,0
2021,9,Austrian Grand Prix,RAI,Alfa Romeo Racing,16.0,69.83034782608695,15.0,0.0,5.0,0
2021,9,Austrian Grand Prix,LAT,Williams,18.0,69.92675,16.0,0.0,0.0,0
2021,9,Austrian Grand Prix,VET,Aston Martin,8.0,69.6383829787234,17.0,0.0,63.0,0
2021,9,Austrian Grand Prix,MSC,Haas F1 Team,19.0,70.13373333333332,18.0,0.0,0.0,0
2021,9,Austrian Grand Prix,MAZ,Haas F1 Team,20.0,70.32070588235294,19.0,0.0,0.0,0
2021,9,Austrian Grand Prix,OCO,Alpine,17.0,89.59704828633757,20.0,0.0,74.0,0
2021,10,British Grand Prix,HAM,Mercedes,1.0,91.69638297872342,1.0,25.0,497.0,1
2021,10,British Grand Prix,LEC,Ferrari,4.0,92.05261702127659,2.0,18.0,160.0,1
2021,10,British Grand Prix,BOT,Mercedes,3.0,92.12559574468085,3.0,15.0,315.0,1
2021,10,British Grand Prix,NOR,McLaren,6.0,92.45655319148933,4.0,12.0,198.0,1
2021,10,British Grand Prix,RIC,McLaren,7.0,92.75491489361701,5.0,10.0,159.0,1
2021,10,British Grand Prix,SAI,Ferrari,9.0,92.58525531914893,6.0,8.0,165.0,1
2021,10,British Grand Prix,ALO,Alpine,11.0,93.19206976744186,7.0,6.0,20.0,1
2021,10,British Grand Prix,STR,Aston Martin,15.0,93.28934090909091,8.0,4.0,89.0,1
2021,10,British Grand Prix,OCO,Alpine,13.0,93.24813953488372,9.0,2.0,74.0,1
2021,10,British Grand Prix,TSU,AlphaTauri,16.0,93.088725,10.0,1.0,9.0,1
2021,10,British Grand Prix,GAS,AlphaTauri,12.0,92.91305,11.0,0.0,114.0,0
2021,10,British Grand Prix,RUS,Williams,8.0,93.45371794871797,12.0,0.0,3.0,0
2021,10,British Grand Prix,GIO,Alfa Romeo Racing,14.0,93.57425641025641,13.0,0.0,5.0,0
2021,10,British Grand Prix,LAT,Williams,18.0,93.40808333333331,14.0,0.0,0.0,0
2021,10,British Grand Prix,RAI,Alfa Romeo Racing,17.0,93.46365789473684,15.0,0.0,5.0,0
2021,10,British Grand Prix,PER,Red Bull Racing,5.0,92.8120512820513,16.0,0.0,229.0,0
2021,10,British Grand Prix,MAZ,Haas F1 Team,20.0,93.82758333333334,17.0,0.0,0.0,0
2021,10,British Grand Prix,MSC,Haas F1 Team,19.0,93.69904761904763,18.0,0.0,0.0,0
2021,10,British Grand Prix,VET,Aston Martin,10.0,93.79067741935484,19.0,0.0,63.0,0
2021,10,British Grand Prix,VER,Red Bull Racing,2.0,89.59704828633757,20.0,0.0,396.0,0
2021,11,Hungarian Grand Prix,OCO,Alpine,8.0,82.35794117647059,1.0,25.0,76.0,1
2021,11,Hungarian Grand Prix,HAM,Mercedes,1.0,81.51435294117647,2.0,18.0,522.0,1
2021,11,Hungarian Grand Prix,SAI,Ferrari,15.0,82.07364444444444,3.0,15.0,173.0,1
2021,11,Hungarian Grand Prix,ALO,Alpine,9.0,82.13968085106383,4.0,12.0,26.0,1
2021,11,Hungarian Grand Prix,GAS,AlphaTauri,5.0,82.47147826086957,5.0,11.0,114.0,1
2021,11,Hungarian Grand Prix,TSU,AlphaTauri,16.0,83.03562500000001,6.0,8.0,10.0,1
2021,11,Hungarian Grand Prix,LAT,Williams,18.0,83.37764285714286,7.0,6.0,0.0,1
2021,11,Hungarian Grand Prix,RUS,Williams,17.0,83.03505128205128,8.0,4.0,3.0,1
2021,11,Hungarian Grand Prix,VER,Red Bull Racing,3.0,82.49905405405407,9.0,2.0,396.0,1
2021,11,Hungarian Grand Prix,RAI,Alfa Romeo Racing,13.0,82.8562558139535,10.0,1.0,5.0,1
2021,11,Hungarian Grand Prix,RIC,McLaren,11.0,83.29736666666668,11.0,0.0,169.0,0
2021,11,Hungarian Grand Prix,MSC,Haas F1 Team,20.0,83.18967741935485,12.0,0.0,0.0,0
2021,11,Hungarian Grand Prix,GIO,Alfa Romeo Racing,14.0,83.29505128205129,13.0,0.0,5.0,0
2021,11,Hungarian Grand Prix,MAZ,Haas F1 Team,19.0,89.59704828633757,14.0,0.0,0.0,0
2021,11,Hungarian Grand Prix,NOR,McLaren,6.0,89.59704828633757,15.0,0.0,210.0,0
2021,11,Hungarian Grand Prix,BOT,Mercedes,2.0,89.59704828633757,16.0,0.0,330.0,0
2021,11,Hungarian Grand Prix,PER,Red Bull Racing,4.0,89.59704828633757,17.0,0.0,229.0,0
2021,11,Hungarian Grand Prix,LEC,Ferrari,7.0,89.59704828633757,18.0,0.0,178.0,0
2021,11,Hungarian Grand Prix,STR,Aston Martin,12.0,89.59704828633757,19.0,0.0,93.0,0
2021,11,Hungarian Grand Prix,VET,Aston Martin,10.0,82.45100000000001,20.0,0.0,63.0,0
2021,12,Belgian Grand Prix,VER,Red Bull Racing,1.0,207.071,1.0,12.5,398.0,1
2021,12,Belgian Grand Prix,RUS,Williams,2.0,209.066,2.0,9.0,7.0,1
2021,12,Belgian Grand Prix,HAM,Mercedes,3.0,209.672,3.0,7.5,540.0,1
2021,12,Belgian Grand Prix,RIC,McLaren,4.0,211.567,4.0,6.0,169.0,1
2021,12,Belgian Grand Prix,VET,Aston Martin,5.0,214.55,5.0,5.0,63.0,1
2021,12,Belgian Grand Prix,GAS,AlphaTauri,6.0,217.248,6.0,4.0,125.0,1
2021,12,Belgian Grand Prix,OCO,Alpine,9.0,218.65,7.0,3.0,101.0,1
2021,12,Belgian Grand Prix,LEC,Ferrari,11.0,219.679,8.0,2.0,178.0,1
2021,12,Belgian Grand Prix,LAT,Williams,12.0,89.59704828633757,9.0,1.0,6.0,1
2021,12,Belgian Grand Prix,SAI,Ferrari,13.0,89.59704828633757,10.0,0.5,188.0,1
2021,12,Belgian Grand Prix,ALO,Alpine,14.0,89.59704828633757,11.0,0.0,38.0,0
2021,12,Belgian Grand Prix,BOT,Mercedes,8.0,89.59704828633757,12.0,0.0,330.0,0
2021,12,Belgian Grand Prix,GIO,Alfa Romeo Racing,16.0,89.59704828633757,13.0,0.0,5.0,0
2021,12,Belgian Grand Prix,NOR,McLaren,10.0,89.59704828633757,14.0,0.0,210.0,0
2021,12,Belgian Grand Prix,TSU,AlphaTauri,17.0,89.59704828633757,15.0,0.0,18.0,0
2021,12,Belgian Grand Prix,MSC,Haas F1 Team,18.0,89.59704828633757,16.0,0.0,0.0,0
2021,12,Belgian Grand Prix,MAZ,Haas F1 Team,20.0,89.59704828633757,17.0,0.0,0.0,0
2021,12,Belgian Grand Prix,RAI,Alfa Romeo Racing,19.0,89.59704828633757,18.0,0.0,6.0,0
2021,12,Belgian Grand Prix,PER,Red Bull Racing,7.0,89.59704828633757,19.0,0.0,229.0,0
2021,12,Belgian Grand Prix,STR,Aston Martin,15.0,89.59704828633757,20.0,0.0,93.0,0
2021,13,Dutch Grand Prix,VER,Red Bull Racing,1.0,74.42331818181819,1.0,25.0,410.5,1
2021,13,Dutch Grand Prix,HAM,Mercedes,2.0,74.38484375,2.0,19.0,547.5,1
2021,13,Dutch Grand Prix,BOT,Mercedes,3.0,75.00290476190477,3.0,15.0,330.0,1
2021,13,Dutch Grand Prix,GAS,AlphaTauri,4.0,75.43399999999998,4.0,12.0,129.0,1
2021,13,Dutch Grand Prix,LEC,Ferrari,5.0,75.25164705882352,5.0,10.0,180.0,1
2021,13,Dutch Grand Prix,ALO,Alpine,9.0,75.31846153846155,6.0,8.0,38.0,1
2021,13,Dutch Grand Prix,SAI,Ferrari,6.0,75.71816666666668,7.0,6.0,188.5,1
2021,13,Dutch Grand Prix,PER,Red Bull Racing,16.0,74.80650000000001,8.0,4.0,229.0,1
2021,13,Dutch Grand Prix,OCO,Alpine,8.0,75.36011538461538,9.0,2.0,104.0,1
2021,13,Dutch Grand Prix,NOR,McLaren,13.0,74.90128,10.0,1.0,210.0,1
2021,13,Dutch Grand Prix,RIC,McLaren,10.0,75.41548,11.0,0.0,175.0,0
2021,13,Dutch Grand Prix,STR,Aston Martin,12.0,75.87478571428572,12.0,0.0,93.0,0
2021,13,Dutch Grand Prix,VET,Aston Martin,17.0,74.83138095238095,13.0,0.0,68.0,0
2021,13,Dutch Grand Prix,GIO,Alfa Romeo Racing,7.0,75.60911111111112,14.0,0.0,5.0,0
2021,13,Dutch Grand Prix,KUB,Alfa Romeo Racing,18.0,75.81792857142857,15.0,0.0,0.0,0
2021,13,Dutch Grand Prix,LAT,Williams,14.0,75.79,16.0,0.0,7.0,0
2021,13,Dutch Grand Prix,RUS,Williams,11.0,75.866,17.0,0.0,16.0,0
2021,13,Dutch Grand Prix,MSC,Haas F1 Team,19.0,75.938,18.0,0.0,0.0,0
2021,13,Dutch Grand Prix,TSU,AlphaTauri,15.0,75.8935,19.0,0.0,18.0,0
2021,13,Dutch Grand Prix,MAZ,Haas F1 Team,20.0,76.066,20.0,0.0,0.0,0
2021,14,Italian Grand Prix,RIC,McLaren,5.0,86.29415909090908,1.0,26.0,175.0,1
2021,14,Italian Grand Prix,NOR,McLaren,4.0,86.40204545454546,2.0,18.0,211.0,1
2021,14,Italian Grand Prix,BOT,Mercedes,1.0,86.48534782608694,3.0,15.0,345.0,1
2021,14,Italian Grand Prix,LEC,Ferrari,8.0,86.52976086956522,4.0,12.0,190.0,1
2021,14,Italian Grand Prix,PER,Red Bull Racing,9.0,86.46680434782608,5.0,10.0,233.0,1
2021,14,Italian Grand Prix,SAI,Ferrari,7.0,86.82950000000001,6.0,8.0,194.5,1
2021,14,Italian Grand Prix,STR,Aston Martin,12.0,87.00953333333334,7.0,6.0,93.0,1
2021,14,Italian Grand Prix,ALO,Alpine,13.0,87.05462222222222,8.0,4.0,46.0,1
2021,14,Italian Grand Prix,RUS,Williams,15.0,87.1989347826087,9.0,2.0,16.0,1
2021,14,Italian Grand Prix,OCO,Alpine,14.0,87.20608695652174,10.0,1.0,106.0,1
2021,14,Italian Grand Prix,LAT,Williams,16.0,87.20034090909093,11.0,0.0,7.0,0
2021,14,Italian Grand Prix,VET,Aston Martin,11.0,87.20722727272728,12.0,0.0,68.0,0
2021,14,Italian Grand Prix,GIO,Alfa Romeo Racing,10.0,86.99929545454545,13.0,0.0,5.0,0
2021,14,Italian Grand Prix,KUB,Alfa Romeo Racing,19.0,87.49045652173913,14.0,0.0,0.0,0
2021,14,Italian Grand Prix,MSC,Haas F1 Team,18.0,88.03151219512195,15.0,0.0,0.0,0
2021,14,Italian Grand Prix,MAZ,Haas F1 Team,20.0,88.77083870967743,16.0,0.0,0.0,0
2021,14,Italian Grand Prix,HAM,Mercedes,2.0,86.77765217391304,17.0,0.0,566.5,0
2021,14,Italian Grand Prix,VER,Red Bull Racing,3.0,86.77104545454544,18.0,0.0,435.5,0
2021,14,Italian Grand Prix,GAS,AlphaTauri,6.0,89.005,19.0,0.0,141.0,0
2021,14,Italian Grand Prix,TSU,AlphaTauri,17.0,89.59704828633757,20.0,0.0,18.0,0
2021,15,Russian Grand Prix,HAM,Mercedes,4.0,100.22352272727271,1.0,25.0,566.5,1
2021,15,Russian Grand Prix,VER,Red Bull Racing,20.0,100.98542857142857,2.0,18.0,435.5,1
2021,15,Russian Grand Prix,SAI,Ferrari,2.0,101.0826590909091,3.0,15.0,202.5,1
2021,15,Russian Grand Prix,RIC,McLaren,5.0,101.01076744186047,4.0,12.0,201.0,1
2021,15,Russian Grand Prix,BOT,Mercedes,7.0,101.4949523809524,5.0,10.0,360.0,1
2021,15,Russian Grand Prix,ALO,Alpine,6.0,101.05916666666666,6.0,8.0,50.0,1
2021,15,Russian Grand Prix,NOR,McLaren,1.0,100.32025,7.0,7.0,229.0,1
2021,15,Russian Grand Prix,RAI,Alfa Romeo Racing,16.0,101.4222857142857,8.0,4.0,6.0,1
2021,15,Russian Grand Prix,PER,Red Bull Racing,9.0,100.86183720930235,9.0,2.0,243.0,1
2021,15,Russian Grand Prix,RUS,Williams,3.0,101.55590697674421,10.0,1.0,18.0,1
2021,15,Russian Grand Prix,STR,Aston Martin,8.0,101.4516976744186,11.0,0.0,99.0,0
2021,15,Russian Grand Prix,VET,Aston Martin,11.0,101.38178571428571,12.0,0.0,68.0,0
2021,15,Russian Grand Prix,GAS,AlphaTauri,12.0,101.5205238095238,13.0,0.0,141.0,0
2021,15,Russian Grand Prix,OCO,Alpine,10.0,101.43945238095239,14.0,0.0,107.0,0
2021,15,Russian Grand Prix,LEC,Ferrari,15.0,100.93865853658536,15.0,0.0,202.0,0
2021,15,Russian Grand Prix,GIO,Alfa Romeo Racing,18.0,101.860375,16.0,0.0,5.0,0
2021,15,Russian Grand Prix,TSU,AlphaTauri,13.0,101.385,17.0,0.0,18.0,0
2021,15,Russian Grand Prix,MAZ,Haas F1 Team,19.0,102.634,18.0,0.0,0.0,0
2021,15,Russian Grand Prix,LAT,Williams,14.0,101.43848717948718,19.0,0.0,7.0,0
2021,15,Russian Grand Prix,MSC,Haas F1 Team,17.0,102.247,20.0,0.0,0.0,0
2021,16,Turkish Grand Prix,BOT,Mercedes,2.0,93.86424561403508,1.0,26.0,370.0,1
2021,16,Turkish Grand Prix,VER,Red Bull Racing,3.0,94.16108771929824,2.0,18.0,453.5,1
2021,16,Turkish Grand Prix,PER,Red Bull Racing,7.0,94.30024074074073,3.0,15.0,245.0,1
2021,16,Turkish Grand Prix,LEC,Ferrari,4.0,94.3295925925926,4.0,12.0,202.0,1
2021,16,Turkish Grand Prix,HAM,Mercedes,1.0,94.43400000000001,5.0,10.0,591.5,1
2021,16,Turkish Grand Prix,GAS,AlphaTauri,5.0,94.44330357142856,6.0,8.0,141.0,1
2021,16,Turkish Grand Prix,NOR,McLaren,8.0,94.58612500000001,7.0,6.0,236.0,1
2021,16,Turkish Grand Prix,SAI,Ferrari,15.0,94.26150943396226,8.0,4.0,217.5,1
2021,16,Turkish Grand Prix,STR,Aston Martin,9.0,94.89858181818182,9.0,2.0,99.0,1
2021,16,Turkish Grand Prix,OCO,Alpine,12.0,95.40830232558139,10.0,1.0,107.0,1
2021,16,Turkish Grand Prix,GIO,Alfa Romeo Racing,18.0,95.21693478260872,11.0,0.0,5.0,0
2021,16,Turkish Grand Prix,RAI,Alfa Romeo Racing,19.0,95.13793023255813,12.0,0.0,10.0,0
2021,16,Turkish Grand Prix,RIC,McLaren,16.0,95.04635714285713,13.0,0.0,213.0,0
2021,16,Turkish Grand Prix,TSU,AlphaTauri,10.0,95.25228260869567,14.0,0.0,18.0,0
2021,16,Turkish Grand Prix,RUS,Williams,13.0,95.179225,15.0,0.0,19.0,0
2021,16,Turkish Grand Prix,ALO,Alpine,6.0,95.18718604651163,16.0,0.0,58.0,0
2021,16,Turkish Grand Prix,LAT,Williams,17.0,95.0799090909091,17.0,0.0,7.0,0
2021,16,Turkish Grand Prix,VET,Aston Martin,11.0,94.91538297872339,18.0,0.0,68.0,0
2021,16,Turkish Grand Prix,MSC,Haas F1 Team,14.0,95.90815000000002,19.0,0.0,0.0,0
2021,16,Turkish Grand Prix,MAZ,Haas F1 Team,20.0,96.255375,20.0,0.0,0.0,0
2021,17,United States Grand Prix,VER,Red Bull Racing,1.0,100.51979245283017,1.0,25.0,471.5,1
2021,17,United States Grand Prix,HAM,Mercedes,2.0,100.49281132075473,2.0,19.0,601.5,1
2021,17,United States Grand Prix,PER,Red Bull Racing,3.0,101.21163461538461,3.0,15.0,260.0,1
2021,17,United States Grand Prix,LEC,Ferrari,5.0,101.35615384615386,4.0,12.0,214.0,1
2021,17,United States Grand Prix,RIC,McLaren,7.0,101.79138461538463,5.0,10.0,213.0,1
2021,17,United States Grand Prix,BOT,Mercedes,4.0,101.72117647058825,6.0,8.0,396.0,1
2021,17,United States Grand Prix,SAI,Ferrari,6.0,101.80115686274509,7.0,6.0,221.5,1
2021,17,United States Grand Prix,NOR,McLaren,8.0,101.88299999999998,8.0,4.0,242.0,1
2021,17,United States Grand Prix,TSU,AlphaTauri,10.0,102.73755999999999,9.0,2.0,18.0,1
2021,17,United States Grand Prix,VET,Aston Martin,12.0,102.63999999999999,10.0,1.0,68.0,1
2021,17,United States Grand Prix,GIO,Alfa Romeo Racing,13.0,102.90390000000001,11.0,0.0,5.0,0
2021,17,United States Grand Prix,STR,Aston Martin,16.0,103.07931250000001,12.0,0.0,101.0,0
2021,17,United States Grand Prix,RAI,Alfa Romeo Racing,18.0,102.83055319148934,13.0,0.0,10.0,0
2021,17,United States Grand Prix,RUS,Williams,15.0,103.21154166666668,14.0,0.0,19.0,0
2021,17,United States Grand Prix,LAT,Williams,17.0,103.57312499999999,15.0,0.0,7.0,0
2021,17,United States Grand Prix,MSC,Haas F1 Team,19.0,103.62002499999998,16.0,0.0,0.0,0
2021,17,United States Grand Prix,MAZ,Haas F1 Team,20.0,103.87003999999999,17.0,0.0,0.0,0
2021,17,United States Grand Prix,ALO,Alpine,14.0,102.46945000000001,18.0,0.0,58.0,0
2021,17,United States Grand Prix,OCO,Alpine,11.0,103.64117647058822,19.0,0.0,108.0,0
2021,17,United States Grand Prix,GAS,AlphaTauri,9.0,103.8126,20.0,0.0,149.0,0
2021,18,Mexico City Grand Prix,VER,Red Bull Racing,3.0,80.69569230769233,1.0,25.0,496.5,1
2021,18,Mexico City Grand Prix,HAM,Mercedes,2.0,80.89352307692309,2.0,18.0,620.5,1
2021,18,Mexico City Grand Prix,PER,Red Bull Racing,4.0,80.94136923076923,3.0,15.0,275.0,1
2021,18,Mexico City Grand Prix,GAS,AlphaTauri,5.0,81.57,4.0,12.0,149.0,1
2021,18,Mexico City Grand Prix,LEC,Ferrari,8.0,81.73967213114754,5.0,10.0,226.0,1
2021,18,Mexico City Grand Prix,SAI,Ferrari,6.0,81.66581355932205,6.0,8.0,227.5,1
2021,18,Mexico City Grand Prix,VET,Aston Martin,11.0,81.77917857142857,7.0,6.0,69.0,1
2021,18,Mexico City Grand Prix,RAI,Alfa Romeo Racing,12.0,81.84582758620688,8.0,4.0,10.0,1
2021,18,Mexico City Grand Prix,ALO,Alpine,16.0,81.81707272727274,9.0,2.0,58.0,1
2021,18,Mexico City Grand Prix,NOR,McLaren,10.0,81.74167924528301,10.0,1.0,246.0,1
2021,18,Mexico City Grand Prix,GIO,Alfa Romeo Racing,14.0,82.27041860465117,11.0,0.0,5.0,0
2021,18,Mexico City Grand Prix,RIC,McLaren,7.0,82.0674,12.0,0.0,223.0,0
2021,18,Mexico City Grand Prix,OCO,Alpine,15.0,82.27677777777778,13.0,0.0,108.0,0
2021,18,Mexico City Grand Prix,STR,Aston Martin,20.0,82.0945625,14.0,0.0,101.0,0
2021,18,Mexico City Grand Prix,BOT,Mercedes,1.0,81.77921951219511,15.0,0.0,404.0,0
2021,18,Mexico City Grand Prix,RUS,Williams,13.0,82.7598125,16.0,0.0,19.0,0
2021,18,Mexico City Grand Prix,LAT,Williams,17.0,82.17207142857144,17.0,0.0,7.0,0
2021,18,Mexico City Grand Prix,MAZ,Haas F1 Team,19.0,82.3722222222222,18.0,0.0,0.0,0
2021,18,Mexico City Grand Prix,MSC,Haas F1 Team,18.0,89.59704828633757,19.0,0.0,0.0,0
2021,18,Mexico City Grand Prix,TSU,AlphaTauri,9.0,89.59704828633757,20.0,0.0,20.0,0
2021,19,São Paulo Grand Prix,HAM,Mercedes,1.0,73.59463157894736,1.0,25.0,638.5,1
2021,19,São Paulo Grand Prix,VER,Red Bull Racing,2.0,73.77598245614037,2.0,18.0,521.5,1
2021,19,São Paulo Grand Prix,BOT,Mercedes,3.0,73.87414035087718,3.0,15.0,404.0,1
2021,19,São Paulo Grand Prix,PER,Red Bull Racing,4.0,73.81883636363635,4.0,13.0,290.0,1
2021,19,São Paulo Grand Prix,LEC,Ferrari,7.0,74.35551785714286,5.0,10.0,236.0,1
2021,19,São Paulo Grand Prix,SAI,Ferrari,6.0,74.30659259259258,6.0,8.0,235.5,1
2021,19,São Paulo Grand Prix,GAS,AlphaTauri,5.0,74.7388,7.0,6.0,161.0,1
2021,19,São Paulo Grand Prix,OCO,Alpine,11.0,75.12270731707316,8.0,4.0,108.0,1
2021,19,São Paulo Grand Prix,ALO,Alpine,10.0,74.91945238095238,9.0,2.0,60.0,1
2021,19,São Paulo Grand Prix,NOR,McLaren,8.0,74.72234285714286,10.0,1.0,247.0,1
2021,19,São Paulo Grand Prix,VET,Aston Martin,12.0,74.74773170731707,11.0,0.0,75.0,0
2021,19,São Paulo Grand Prix,RAI,Alfa Romeo Racing,14.0,74.44264864864867,12.0,0.0,14.0,0
2021,19,São Paulo Grand Prix,RUS,Williams,18.0,74.99340000000001,13.0,0.0,19.0,0
2021,19,São Paulo Grand Prix,GIO,Alfa Romeo Racing,15.0,75.10452941176472,14.0,0.0,5.0,0
2021,19,São Paulo Grand Prix,TSU,AlphaTauri,13.0,74.97962962962963,15.0,0.0,20.0,0
2021,19,São Paulo Grand Prix,LAT,Williams,17.0,75.01500000000001,16.0,0.0,7.0,0
2021,19,São Paulo Grand Prix,MAZ,Haas F1 Team,20.0,75.5995,17.0,0.0,0.0,0
2021,19,São Paulo Grand Prix,MSC,Haas F1 Team,19.0,75.12186363636364,18.0,0.0,0.0,0
2021,19,São Paulo Grand Prix,RIC,McLaren,9.0,75.21146666666665,19.0,0.0,223.0,0
2021,19,São Paulo Grand Prix,STR,Aston Martin,16.0,75.57315384615384,20.0,0.0,101.0,0
2021,20,Qatar Grand Prix,HAM,Mercedes,1.0,87.1153829787234,1.0,25.0,663.5,1
2021,20,Qatar Grand Prix,VER,Red Bull Racing,2.0,87.03436956521739,2.0,19.0,539.5,1
2021,20,Qatar Grand Prix,ALO,Alpine,5.0,87.80135483870966,3.0,15.0,62.0,1
2021,20,Qatar Grand Prix,PER,Red Bull Racing,11.0,87.27763333333336,4.0,12.0,303.0,1
2021,20,Qatar Grand Prix,OCO,Alpine,9.0,88.05457142857142,5.0,10.0,112.0,1
2021,20,Qatar Grand Prix,STR,Aston Martin,12.0,88.05813333333332,6.0,8.0,101.0,1
2021,20,Qatar Grand Prix,SAI,Ferrari,7.0,87.68221739130435,7.0,6.0,243.5,1
2021,20,Qatar Grand Prix,LEC,Ferrari,13.0,87.46227999999998,8.0,4.0,246.0,1
2021,20,Qatar Grand Prix,NOR,McLaren,6.0,87.43070833333333,9.0,2.0,248.0,1
2021,20,Qatar Grand Prix,VET,Aston Martin,10.0,87.61634782608695,10.0,1.0,75.0,1
2021,20,Qatar Grand Prix,GAS,AlphaTauri,4.0,88.09016129032258,11.0,0.0,167.0,0
2021,20,Qatar Grand Prix,RIC,McLaren,14.0,88.27006666666668,12.0,0.0,223.0,0
2021,20,Qatar Grand Prix,TSU,AlphaTauri,8.0,88.06733333333334,13.0,0.0,20.0,0
2021,20,Qatar Grand Prix,RAI,Alfa Romeo Racing,16.0,87.94814285714286,14.0,0.0,14.0,0
2021,20,Qatar Grand Prix,GIO,Alfa Romeo Racing,18.0,88.60480000000001,15.0,0.0,5.0,0
2021,20,Qatar Grand Prix,MSC,Haas F1 Team,19.0,88.70893749999999,16.0,0.0,0.0,0
2021,20,Qatar Grand Prix,RUS,Williams,15.0,88.30969230769232,17.0,0.0,19.0,0
2021,20,Qatar Grand Prix,MAZ,Haas F1 Team,20.0,88.14380000000001,18.0,0.0,0.0,0
2021,20,Qatar Grand Prix,LAT,Williams,17.0,88.877875,19.0,0.0,7.0,0
2021,20,Qatar Grand Prix,BOT,Mercedes,3.0,88.04433333333333,20.0,0.0,419.0,0
2021,21,Saudi Arabian Grand Prix,HAM,Mercedes,1.0,92.67027272727273,1.0,26.0,688.5,1
2021,21,Saudi Arabian Grand Prix,VER,Red Bull Racing,3.0,93.01803030303032,2.0,18.0,558.5,1
2021,21,Saudi Arabian Grand Prix,BOT,Mercedes,2.0,93.23796875,3.0,15.0,419.0,1
2021,21,Saudi Arabian Grand Prix,OCO,Alpine,9.0,93.69070967741935,4.0,12.0,122.0,1
2021,21,Saudi Arabian Grand Prix,RIC,McLaren,11.0,93.92969999999998,5.0,10.0,223.0,1
2021,21,Saudi Arabian Grand Prix,GAS,AlphaTauri,6.0,94.0564375,6.0,8.0,167.0,1
2021,21,Saudi Arabian Grand Prix,LEC,Ferrari,4.0,93.34827272727273,7.0,6.0,250.0,1
2021,21,Saudi Arabian Grand Prix,SAI,Ferrari,15.0,93.61775,8.0,4.0,249.5,1
2021,21,Saudi Arabian Grand Prix,GIO,Alfa Romeo Racing,10.0,94.24274193548388,9.0,2.0,5.0,1
2021,21,Saudi Arabian Grand Prix,NOR,McLaren,7.0,93.82484375,10.0,1.0,250.0,1
2021,21,Saudi Arabian Grand Prix,STR,Aston Martin,18.0,94.38443333333335,11.0,0.0,109.0,0
2021,21,Saudi Arabian Grand Prix,LAT,Williams,16.0,94.43544444444444,12.0,0.0,7.0,0
2021,21,Saudi Arabian Grand Prix,ALO,Alpine,13.0,94.69159259259258,13.0,0.0,77.0,0
2021,21,Saudi Arabian Grand Prix,TSU,AlphaTauri,8.0,93.93785714285714,14.0,0.0,20.0,0
2021,21,Saudi Arabian Grand Prix,RAI,Alfa Romeo Racing,12.0,94.76257142857142,15.0,0.0,14.0,0
2021,21,Saudi Arabian Grand Prix,VET,Aston Martin,17.0,95.07152173913043,16.0,0.0,76.0,0
2021,21,Saudi Arabian Grand Prix,PER,Red Bull Racing,5.0,94.559375,17.0,0.0,315.0,0
2021,21,Saudi Arabian Grand Prix,MAZ,Haas F1 Team,20.0,97.043,18.0,0.0,0.0,0
2021,21,Saudi Arabian Grand Prix,RUS,Williams,14.0,96.2775,19.0,0.0,19.0,0
2021,21,Saudi Arabian Grand Prix,MSC,Haas F1 Team,19.0,96.46700000000001,20.0,0.0,0.0,0
2021,22,Abu Dhabi Grand Prix,VER,Red Bull Racing,1.0,87.93640816326531,1.0,26.0,576.5,1
2021,22,Abu Dhabi Grand Prix,HAM,Mercedes,2.0,88.0012244897959,2.0,18.0,714.5,1
2021,22,Abu Dhabi Grand Prix,SAI,Ferrari,5.0,89.20489361702126,3.0,15.0,253.5,1
2021,22,Abu Dhabi Grand Prix,TSU,AlphaTauri,8.0,89.37655319148935,4.0,12.0,20.0,1
2021,22,Abu Dhabi Grand Prix,GAS,AlphaTauri,12.0,89.54925531914894,5.0,10.0,175.0,1
2021,22,Abu Dhabi Grand Prix,BOT,Mercedes,6.0,89.32754166666668,6.0,8.0,434.0,1
2021,22,Abu Dhabi Grand Prix,NOR,McLaren,3.0,89.25150000000001,7.0,6.0,251.0,1
2021,22,Abu Dhabi Grand Prix,ALO,Alpine,11.0,89.82255102040817,8.0,4.0,77.0,1
2021,22,Abu Dhabi Grand Prix,OCO,Alpine,9.0,89.73165957446808,9.0,2.0,134.0,1
2021,22,Abu Dhabi Grand Prix,LEC,Ferrari,7.0,89.58791489361701,10.0,1.0,256.0,1
2021,22,Abu Dhabi Grand Prix,VET,Aston Martin,15.0,89.91659574468085,11.0,0.0,76.0,0
2021,22,Abu Dhabi Grand Prix,RIC,McLaren,10.0,89.77462222222222,12.0,0.0,233.0,0
2021,22,Abu Dhabi Grand Prix,STR,Aston Martin,13.0,89.98420930232558,13.0,0.0,109.0,0
